,introduction,url,price,unit_price,community,street,room_type,acreage,toward,decoration,floor_type,floor_total,year,type,follow,release_time
2646,高品质小区 业主低价出售 看房来电,https://gz.lianjia.com/ershoufang/108400283774.html,41,10000,富力金港城南区 ,花东镇,1室1厅,41,东,精装,中楼,19,2012,塔楼,0,9个月以前发布
2647,雅居乐花园一期   单价低  业主诚意出售 看房方便,https://gz.lianjia.com/ershoufang/108400287456.html,550,19503,雅居乐雍华廷一期 ,新区,7室2厅,282.02,南 北,精装,高楼,11,2002,塔楼,6,9个月以前发布
2648,雅宝新城亚瑟公馆  配套成熟  交通出行,https://gz.lianjia.com/ershoufang/108400312006.html,150,15625,雅宝新城亚瑟公馆 ,狮岭镇,3室1厅,96,北,精装,中楼,19,2012,塔楼,20,8个月以前发布
2649,花都湖  一线景观，.. 中房观湖国际.,https://gz.lianjia.com/ershoufang/108400359337.html,120,20866,中房观湖国际 ,新区,1室1厅,57.51,南,简装,中楼,28,2007,塔楼,1,8个月以前发布
2650,尚品雅居 实用三房带主套 拎包入住,https://gz.lianjia.com/ershoufang/108400401380.html,185,16536,尚品雅居领秀 ,狮岭镇,3室2厅,111.88,东北,精装,中楼,17,2014,塔楼,4,7个月以前发布
2651,馨泉花园 增高层6.2米 南向小复式,https://gz.lianjia.com/ershoufang/108400456465.html,108,20008,馨泉花园 ,新区,2室1厅,53.98,西南,毛坯,高楼,12,-,塔楼,13,6个月以前发布
2652,凯旋国际 1室1厅 78万,https://gz.lianjia.com/ershoufang/108400460869.html,78,14108,凯旋国际 ,新区,1室1厅,55.29,西南,简装,中楼,9,2007,塔楼,0,6个月以前发布
2653,馨泉花园住宅性公寓，单间，业主诚心出售。,https://gz.lianjia.com/ershoufang/108400478873.html,85,17884,馨泉花园 ,新区,1室0厅,47.53,南,精装,高楼,11,-,塔楼,0,6个月以前发布
2654,祈福集团小面积，一房一厅，总价低。值得购买。,https://gz.lianjia.com/ershoufang/108400480746.html,68,15840,祈福都会花园 ,花山镇,1室1厅,42.93,南,精装,低楼,11,2011,塔楼,3,6个月以前发布
2655,江景房  业主自装修好 私享岛居生活空间,https://gz.lianjia.com/ershoufang/108400482862.html,180,11337,颐和盛世 ,炭步,3室2厅,158.78,南,精装,低楼,30,2014,塔楼,7,6个月以前发布
2656,凯旋国际   1室1厅   南,https://gz.lianjia.com/ershoufang/108400501806.html,75,13565,凯旋国际 ,新区,1室1厅,55.29,南,精装,中楼,9,2007,塔楼,2,5个月以前发布
2657,馨泉花园住宅性公寓，业主诚心出售，单房楼下有公交站,https://gz.lianjia.com/ershoufang/108400507318.html,95,16773,馨泉花园 ,新区,1室0厅,56.64,北,简装,高楼,11,-,塔楼,0,5个月以前发布
2658,房子户型方正 视野开阔 望花园,https://gz.lianjia.com/ershoufang/108400510190.html,278,20622,路劲隽悦豪庭二期三期 ,旧区,3室2厅,134.81,东南,毛坯,低楼,10,2014,板楼,2,5个月以前发布
2659,雅居乐锦城花漾集 1室1厅 88万,https://gz.lianjia.com/ershoufang/108400552440.html,88,18033,雅居乐锦城花漾集 ,旧区,1室1厅,48.8,北,毛坯,中楼,32,2008,塔楼,1,4个月以前发布
2660,金碧御水山庄，山顶大花园*.景观开阔.可望水库,https://gz.lianjia.com/ershoufang/108400567691.html,420,15049,金碧御水山庄 ,狮岭镇,6室2厅,279.09,西南,简装,2,2,-,塔楼,7,4个月以前发布
2661,馨泉花园单房，业主诚心出售，楼龄新,https://gz.lianjia.com/ershoufang/108400570276.html,63,16549,馨泉花园 ,新区,1室0厅,38.07,北,精装,中楼,11,-,塔楼,0,4个月以前发布
2662,马鞍山公园旁岭南公馆 绿化小区 出则繁荣 入则宁静,https://gz.lianjia.com/ershoufang/108400579977.html,88.8,22413,岭南公馆 ,新区,1室1厅,39.62,南,毛坯,高楼,18,-,塔楼,3,4个月以前发布
2663,花园小区，人车分流，环境怡人！,https://gz.lianjia.com/ershoufang/108400585383.html,242,16981,祈福辉煌台 ,铁路西,4室2厅,142.52,北,简装,低楼,28,-,塔楼,0,4个月以前发布
2664,馨泉花园 1房1厅 精装南向望花园 通风采光好,https://gz.lianjia.com/ershoufang/108400615117.html,82,15245,馨泉花园 ,新区,1室1厅,53.79,南,精装,中楼,11,-,塔楼,6,4个月以前发布
2665,馨泉花园 1房1厅 精装修带全屋家电,https://gz.lianjia.com/ershoufang/108400626006.html,90,15890,馨泉花园 ,新区,1室1厅,56.64,北,精装,中楼,11,-,塔楼,3,3个月以前发布
2666,尚品雅居两房毛坯价格实惠小区环境好,https://gz.lianjia.com/ershoufang/108400631430.html,95,12353,尚品雅居领秀 ,狮岭镇,2室2厅,76.91,东南,毛坯,低楼,11,2014,塔楼,6,3个月以前发布
2667,新鸿基御华园  四房两厅  随时看房签约,https://gz.lianjia.com/ershoufang/108400661255.html,215,15021,新鸿基御华园 ,狮岭镇,4室2厅,143.14,南,毛坯,低楼,31,-,板塔结合,2,3个月以前发布
2668,锦砖外墙，步梯3楼，交通方便，花园小区,https://gz.lianjia.com/ershoufang/108400673906.html,74,13215,君兰苑 ,旧区,1室1厅,56,南,简装,中楼,5,-,塔楼,5,3个月以前发布
2669,总价低  交通方便 旁边有个大型商场,https://gz.lianjia.com/ershoufang/108400686962.html,30,10472,金联市场 ,旧区,1室1厅,28.65,南,简装,中楼,8,1998,塔楼,15,2个月以前发布
2670,宝铼雅居 电梯中层 中空复式 业主诚心出售,https://gz.lianjia.com/ershoufang/108400702790.html,76,15053,宝铼雅居 ,铁路西,1室1厅,50.49,北,毛坯,中楼,14,2013,塔楼,1,2个月以前发布
2671,馨泉花园  精装靓1房 南向高层望花园 含家私家电,https://gz.lianjia.com/ershoufang/108400705744.html,95,19988,馨泉花园 ,新区,1室0厅,47.53,南,精装,高楼,11,-,塔楼,0,2个月以前发布
2672,金联市场 马赛克外墙 步梯房子近花都湖,https://gz.lianjia.com/ershoufang/108400714029.html,30,10715,金联市场 ,旧区,1室1厅,28,南,其他,中楼,8,1998,塔楼,4,2个月以前发布
2673,馨泉花园 1房 精装南向望花园 户型靓,https://gz.lianjia.com/ershoufang/108400717971.html,82,17024,馨泉花园 ,新区,1室0厅,48.17,南,精装,中楼,11,-,塔楼,0,2个月以前发布
2674,自由人花园四期 南北对流4房2厅 靓户型 靓位置,https://gz.lianjia.com/ershoufang/108400718492.html,315,22324,自由人花园 ,镜湖大道,4室2厅,141.11,南 北,毛坯,低楼,32,-,-,0,2个月以前发布
2675,凤凰御景大三房，精装修，即买即入住,https://gz.lianjia.com/ershoufang/108400719213.html,375,30483,凤凰御景 ,新区,3室2厅,123.02,东 南,精装,高楼,14,-,塔楼,1,2个月以前发布
2676,宾馆新村电梯楼采光充足，配套完善，交通便利。,https://gz.lianjia.com/ershoufang/108400729642.html,200,12887,宾馆新村 ,旧区,3室2厅,155.2,南,简装,高楼,15,-,塔楼,0,2个月以前发布
2677,广州市融创文化旅游城A区住宅，房子格局舒适,https://gz.lianjia.com/ershoufang/108400729660.html,116,23233,广州融创文旅城A1区 ,花山镇,1室0厅,49.93,西,毛坯,高楼,31,2016,塔楼,13,2个月以前发布
2678,馨泉花园单间，带装修，拎包即可入住！,https://gz.lianjia.com/ershoufang/108400746808.html,65,17996,馨泉花园 ,新区,1室0厅,36.12,东北,精装,高楼,11,-,塔楼,1,2个月以前发布
2679,富力金港城东区 1室1厅 60万,https://gz.lianjia.com/ershoufang/108400766048.html,60,13453,富力金港城东区 ,花东镇,1室1厅,44.6,北,其他,低楼,18,2012,塔楼,0,1个月以前发布
2680,自由人花园四期 南北对流四房 全新精装没住 采光好,https://gz.lianjia.com/ershoufang/108400773551.html,266,20416,自由人花园 ,镜湖大道,4室2厅,130.29,南 北,精装,低楼,32,-,-,7,1个月以前发布
2681,融创文化旅游城超高层大单间公寓,https://gz.lianjia.com/ershoufang/108400778512.html,59,12098,广州融创文旅城商务公寓 ,花山镇,1室0厅,48.77,东,其他,高楼,40,-,塔楼,0,1个月以前发布
2682,御华园，实用三房，精装修全明屋，背靠秀全水库环境好,https://gz.lianjia.com/ershoufang/108400781335.html,195,18120,新鸿基御华园 ,狮岭镇,3室2厅,107.62,东 西 南,其他,低楼,32,2013,板塔结合,1,1个月以前发布
2683,半山茗苑 3室2厅 340万,https://gz.lianjia.com/ershoufang/108400789760.html,340,27486,半山茗苑 ,新区,3室2厅,123.7,北,其他,中楼,23,2016,塔楼,0,1个月以前发布
2684,广州融创茂，业主诚心出售，高楼层,https://gz.lianjia.com/ershoufang/108400802270.html,55,11317,广州融创文旅城商务公寓 ,花山镇,1室0厅,48.6,东,其他,高楼,40,-,塔楼,0,1个月以前发布
2685,业主诚售，融创茂旁，视野开阔。,https://gz.lianjia.com/ershoufang/108400804666.html,82,14934,广州融创文旅城商务公寓 ,花山镇,1室1厅,54.91,东北,其他,中楼,40,-,塔楼,0,1个月以前发布
2686,业主诚售，融创茂旁，视野开阔。,https://gz.lianjia.com/ershoufang/108400804747.html,68,15031,广州融创文旅城商务公寓 ,花山镇,1室0厅,45.24,东,其他,中楼,40,-,塔楼,0,1个月以前发布
2687,广州融创文旅城商务公寓 1室0厅 53万,https://gz.lianjia.com/ershoufang/108400804751.html,53,15074,广州融创文旅城商务公寓 ,花山镇,1室0厅,35.16,西,其他,中楼,40,-,塔楼,0,1个月以前发布
2688,业主诚售，融创茂旁，视野开阔。,https://gz.lianjia.com/ershoufang/108400804756.html,70,14999,广州融创文旅城商务公寓 ,花山镇,1室0厅,46.67,东,其他,中楼,40,-,塔楼,0,1个月以前发布
2689,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804760.html,53,15074,广州融创文旅城商务公寓 ,花山镇,1室0厅,35.16,西,其他,中楼,40,-,塔楼,0,1个月以前发布
2690,业主诚售，融创茂旁，中层实用，视野开阔，采光好,https://gz.lianjia.com/ershoufang/108400804761.html,71,15214,广州融创文旅城商务公寓 ,花山镇,1室0厅,46.67,东,其他,中楼,40,-,塔楼,0,1个月以前发布
2691,业主诚售，融创茂旁，视野开阔。,https://gz.lianjia.com/ershoufang/108400804764.html,70,14999,广州融创文旅城商务公寓 ,花山镇,1室0厅,46.67,东,其他,中楼,40,-,塔楼,0,1个月以前发布
2692,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804767.html,68,15058,广州融创文旅城商务公寓 ,花山镇,1室1厅,45.16,西,其他,中楼,40,-,塔楼,1,1个月以前发布
2693,业主诚售，融创茂旁，中层实用，视野开阔，采光好,https://gz.lianjia.com/ershoufang/108400804771.html,68,15058,广州融创文旅城商务公寓 ,花山镇,1室0厅,45.16,东,其他,中楼,40,-,塔楼,0,1个月以前发布
2694,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804772.html,70,14999,广州融创文旅城商务公寓 ,花山镇,1室1厅,46.67,西,其他,中楼,40,-,塔楼,1,1个月以前发布
2695,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804773.html,80,15001,广州融创文旅城商务公寓 ,花山镇,1室1厅,53.33,北,其他,中楼,40,-,塔楼,1,1个月以前发布
2696,业主诚售，融创茂旁，中层实用，视野开阔，采光好,https://gz.lianjia.com/ershoufang/108400804774.html,53,15074,广州融创文旅城商务公寓 ,花山镇,1室0厅,35.16,东,其他,中楼,40,-,塔楼,0,1个月以前发布
2697,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804775.html,70,14999,广州融创文旅城商务公寓 ,花山镇,1室1厅,46.67,西,其他,中楼,40,-,塔楼,1,1个月以前发布
2698,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804776.html,80,15004,广州融创文旅城商务公寓 ,花山镇,1室1厅,53.32,北,其他,中楼,40,-,塔楼,1,1个月以前发布
2699,业主诚售，融创茂旁，中层实用，视野开阔，采光好,https://gz.lianjia.com/ershoufang/108400804779.html,53,15074,广州融创文旅城商务公寓 ,花山镇,1室0厅,35.16,东,其他,中楼,40,-,塔楼,0,1个月以前发布
2700,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804780.html,70,14999,广州融创文旅城商务公寓 ,花山镇,1室1厅,46.67,西,其他,中楼,40,-,塔楼,1,1个月以前发布
2701,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804781.html,80,15001,广州融创文旅城商务公寓 ,花山镇,1室1厅,53.33,北,其他,中楼,40,-,塔楼,1,1个月以前发布
2702,业主诚售，融创茂旁，中层实用，视野开阔，采光好,https://gz.lianjia.com/ershoufang/108400804784.html,82,15016,广州融创文旅城商务公寓 ,花山镇,1室1厅,54.61,东南,其他,中楼,40,-,塔楼,0,1个月以前发布
2703,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804789.html,82,15016,广州融创文旅城商务公寓 ,花山镇,1室1厅,54.61,西北,其他,中楼,40,-,塔楼,0,1个月以前发布
2704,业主诚售，融创茂旁，中层实用，大阳台，视野开阔,https://gz.lianjia.com/ershoufang/108400804790.html,80,15001,广州融创文旅城商务公寓 ,花山镇,1室0厅,53.33,南,其他,中楼,40,-,塔楼,0,1个月以前发布
2705,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804792.html,53,15074,广州融创文旅城商务公寓 ,花山镇,1室0厅,35.16,西,其他,中楼,40,-,塔楼,0,1个月以前发布
2706,业主诚售，融创茂旁，中层实用，大阳台，视野开阔,https://gz.lianjia.com/ershoufang/108400804793.html,80,15004,广州融创文旅城商务公寓 ,花山镇,1室0厅,53.32,南,其他,中楼,40,-,塔楼,0,1个月以前发布
2707,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804796.html,53,15074,广州融创文旅城商务公寓 ,花山镇,1室0厅,35.16,西,其他,中楼,40,-,塔楼,0,1个月以前发布
2708,业主诚售，融创茂旁，中层实用，大阳台，视野开阔,https://gz.lianjia.com/ershoufang/108400804797.html,80,15001,广州融创文旅城商务公寓 ,花山镇,1室0厅,53.33,南,其他,中楼,40,-,塔楼,0,1个月以前发布
2709,万达西向精装公寓，高层望酒店，采光充足，视野宽阔,https://gz.lianjia.com/ershoufang/108400804802.html,68,15058,广州融创文旅城商务公寓 ,花山镇,1室0厅,45.16,西,其他,中楼,40,-,塔楼,0,1个月以前发布
2710,万达城旁  五A度假区  精装修三房+1  即买即住,https://gz.lianjia.com/ershoufang/108400805987.html,188,13329,元邦山清水秀 ,狮岭镇,3室2厅,141.05,南,精装,中楼,10,-,塔楼,1,1个月以前发布
2711,没有贷款.满2年.随时可以看房，随时可以签合同,https://gz.lianjia.com/ershoufang/108400807164.html,97,19878,雅居乐锦城花漾集 ,旧区,1室0厅,48.8,东南 西南,毛坯,中楼,32,2008,塔楼,17,1个月以前发布
2712,没有遮挡   采光好   安静舒适实用三房,https://gz.lianjia.com/ershoufang/108400812075.html,165,17078,雅居乐锦城花冠集 ,旧区,3室1厅,96.62,北,精装,高楼,32,2008,塔楼,6,1个月以前发布
2713,市政小区 3室1厅 145万,https://gz.lianjia.com/ershoufang/108400818023.html,145,15002,市政小区 ,旧区,3室1厅,96.66,南,其他,高楼,9,-,-,0,29天以前发布
2714,南航碧花园，精装4房，采光充足,https://gz.lianjia.com/ershoufang/108400821279.html,115,8180,南航碧花园D区 ,狮岭镇,4室1厅,140.6,南,精装,低楼,6,-,塔楼,3,27天以前发布
2715,雅居乐锦城花语集靓三房出售，可随时约看,https://gz.lianjia.com/ershoufang/108400823859.html,180,17822,雅居乐锦城花语集 ,旧区,3室1厅,101,东南,精装,中楼,27,2008,塔楼,3,26天以前发布
2716,花都颐和山庄泊林半岛 3室1厅 125万,https://gz.lianjia.com/ershoufang/108400825987.html,125,8790,花都颐和山庄泊林半岛 ,狮岭镇,3室1厅,142.22,东南,其他,中楼,9,-,塔楼,0,25天以前发布
2717,户型方正，近地铁，交通方便，配套齐全，,https://gz.lianjia.com/ershoufang/108400826809.html,92,11513,新华镇桂花楼 ,旧区,3室1厅,79.91,东南,精装,中楼,7,-,塔楼,0,25天以前发布
2718,南向大三居室，楼层好，视野宽阔，采光充足！,https://gz.lianjia.com/ershoufang/108400832688.html,170,16120,富力金港城北区 ,花东镇,3室1厅,105.46,东南,其他,高楼,11,2012,塔楼,1,22天以前发布
2719,花都阳光家园 3室1厅 190万,https://gz.lianjia.com/ershoufang/108400834292.html,190,19690,花都阳光家园 ,旧区,3室1厅,96.5,南,其他,中楼,7,2003,塔楼,1,21天以前发布
2720,芙蓉新村 2室2厅 98万,https://gz.lianjia.com/ershoufang/108400835054.html,98,10653,芙蓉新村 ,旧区,2室2厅,92,南,其他,中楼,8,-,-,0,21天以前发布
2721,翠景苑(花都) 4室2厅 230万,https://gz.lianjia.com/ershoufang/108400838180.html,230,16630,翠景苑(花都) ,新区,4室2厅,138.31,南,其他,中楼,8,2005,塔楼,2,20天以前发布
